"year","season_id","team_id","date","home_team","home_team_id","home_team_score","home_team_conference","home_team_conference_id","home_team_division","away_team","away_team_id","away_team_score","away_team_conference","away_team_conference_id","away_team_division","neutral_site","game_result","innings","slug","game_info_url","contest_id","division"
2025,16779,596813,"02/01/2025","AUM",596813,2,"Gulf South",858,2,"Young Harris",596830,3,"Conference Carolinas",4423,2,NA,"L",NA,"/contests/6339312/box_score","https://stats.ncaa.org/contests/6339312/box_score",6339312,2
2025,16779,596813,"02/01/2025","AUM",596813,1,"Gulf South",858,2,"Young Harris",596830,17,"Conference Carolinas",4423,2,NA,"L",NA,"/contests/6349261/box_score","https://stats.ncaa.org/contests/6349261/box_score",6349261,2
2025,16779,596813,"02/02/2025","AUM",596813,4,"Gulf South",858,2,"Young Harris",596830,11,"Conference Carolinas",4423,2,NA,"L",NA,"/contests/6339357/box_score","https://stats.ncaa.org/contests/6339357/box_score",6339357,2
2025,16779,596813,"02/05/2025","AUM",596813,2,"Gulf South",858,2,"Ga. Southwestern",596728,6,"Peach Belt",12923,2,NA,"L",NA,"/contests/6339423/box_score","https://stats.ncaa.org/contests/6339423/box_score",6339423,2
2025,16779,596813,"02/07/2025","Southern Wesleyan",596837,6,"Conference Carolinas",4423,2,"AUM",596813,8,"Gulf South",858,2,NA,"W","13","/contests/6339438/box_score","https://stats.ncaa.org/contests/6339438/box_score",6339438,2
2025,16779,596813,"02/08/2025","Southern Wesleyan",596837,8,"Conference Carolinas",4423,2,"AUM",596813,10,"Gulf South",858,2,NA,"W","10","/contests/6339520/box_score","https://stats.ncaa.org/contests/6339520/box_score",6339520,2
2025,16779,596813,"02/08/2025","AUM",596813,13,"Gulf South",858,2,"Limestone ",596734,11,"SAC",12850,2,"Central, S.C.","W",NA,"/contests/6339532/box_score","https://stats.ncaa.org/contests/6339532/box_score",6339532,2
2025,16779,596813,"02/14/2025","AUM",596813,4,"Gulf South",858,2,"Trevecca Nazarene",596799,3,"Gulf South",858,2,NA,"W",NA,"/contests/6358691/box_score","https://stats.ncaa.org/contests/6358691/box_score",6358691,2
2025,16779,596813,"02/14/2025","AUM",596813,2,"Gulf South",858,2,"Trevecca Nazarene",596799,11,"Gulf South",858,2,NA,"L",NA,"/contests/6358749/box_score","https://stats.ncaa.org/contests/6358749/box_score",6358749,2
2025,16779,596813,"02/15/2025","AUM",596813,8,"Gulf South",858,2,"Trevecca Nazarene",596799,11,"Gulf South",858,2,NA,"L","10","/contests/6358917/box_score","https://stats.ncaa.org/contests/6358917/box_score",6358917,2
2025,16779,596813,"02/21/2025","West Ala.",596900,NA,"Gulf South",858,2,"AUM",596813,NA,"Gulf South",858,2,NA,NA,NA,NA,NA,NA,2
2025,16779,596951,"02/01/2025","Fort Hays St.",596775,11,"Mid-America Intercollegiate",883,2,"Adams St.",596951,7,"RMAC",13128,2,NA,"L",NA,"/contests/6339310/box_score","https://stats.ncaa.org/contests/6339310/box_score",6339310,2
2025,16779,596951,"02/01/2025","Fort Hays St.",596775,10,"Mid-America Intercollegiate",883,2,"Adams St.",596951,2,"RMAC",13128,2,NA,"L",NA,"/contests/6349259/box_score","https://stats.ncaa.org/contests/6349259/box_score",6349259,2
2025,16779,596951,"02/02/2025","Fort Hays St.",596775,1,"Mid-America Intercollegiate",883,2,"Adams St.",596951,2,"RMAC",13128,2,NA,"W",NA,"/contests/6339363/box_score","https://stats.ncaa.org/contests/6339363/box_score",6339363,2
2025,16779,596951,"02/02/2025","Fort Hays St.",596775,3,"Mid-America Intercollegiate",883,2,"Adams St.",596951,10,"RMAC",13128,2,NA,"W",NA,"/contests/6349272/box_score","https://stats.ncaa.org/contests/6349272/box_score",6349272,2
